id_material,mes_anio,demanda_mensual,reposicion_mensual,stock_actual_fin_mes,stock_minimo,costo_unitario
1037,2020-05,49,49,307,12,14.29
1037,2020-06,149,149,307,12,14.29
1037,2020-07,120,169,307,12,14.29
1037,2020-08,127,84,307,12,14.29
1037,2020-09,250,284,307,12,14.29
1037,2020-10,106,90,307,12,14.29
1037,2020-11,72,78,307,12,14.29
1037,2020-12,127,97,307,12,14.29
1037,2021-01,52,168,307,12,14.29
1037,2021-02,152,233,307,12,14.29
1037,2021-03,204,169,307,12,14.29
1037,2021-04,151,86,307,12,14.29
1037,2021-05,196,99,307,12,14.29
1037,2021-06,85,152,307,12,14.29
1037,2021-07,67,0,305,12,14.29
1037,2021-08,83,169,307,12,14.29
1037,2021-09,198,288,307,12,14.29
1037,2021-10,145,146,307,12,14.29
1037,2021-11,268,225,307,12,14.29
1037,2021-12,208,112,307,12,14.29
1037,2022-01,52,45,307,12,14.29
1037,2022-02,71,40,307,12,14.29
1037,2022-03,49,49,307,12,14.29
1037,2022-04,58,58,307,12,14.29
1037,2022-05,140,436,307,12,14.29
1037,2022-06,141,93,307,12,14.29
1037,2022-07,243,258,307,12,14.29
1037,2022-08,194,261,307,12,14.29
1037,2022-09,242,154,307,12,14.29
1037,2022-10,257,142,307,12,14.29
1037,2022-11,230,141,307,12,14.29
1037,2022-12,93,55,307,12,14.29
1037,2023-02,190,314,307,12,14.29
1037,2023-03,225,112,307,12,14.29
1037,2023-04,109,106,307,12,14.29
1037,2023-05,52,44,307,12,14.29
1037,2023-06,95,232,307,12,14.29
1037,2023-07,207,129,307,12,14.29
1037,2023-08,109,104,307,12,14.29
1037,2023-09,142,104,307,12,14.29
1037,2023-10,112,96,307,12,14.29
1037,2023-11,37,51,307,12,14.29
1037,2023-12,174,212,307,12,14.29
1037,2024-01,161,180,307,12,14.29
1037,2024-02,117,46,307,12,14.29
1037,2024-03,40,50,307,12,14.29
1037,2024-04,129,156,307,12,14.29
1037,2024-05,37,0,305,12,14.29
1037,2024-06,45,99,307,12,14.29
1037,2024-07,174,202,307,12,14.29
1037,2024-08,218,160,307,12,14.29
1037,2024-09,196,181,307,12,14.29
1037,2024-10,77,89,307,12,14.29
1037,2024-11,90,144,307,12,14.29
1037,2024-12,98,49,307,12,14.29
1037,2025-01,191,272,307,12,14.29
1037,2025-02,165,58,307,12,14.29
1037,2025-03,178,243,307,12,14.29
1037,2025-04,171,106,307,12,14.29
1037,2025-05,149,149,307,12,14.29
1037,2025-07,136,218,307,12,14.29
1037,2025-08,82,0,305,12,14.29
1037,2025-09,39,39,307,12,14.29
1037,2025-10,58,58,307,12,14.29
1038,2018-01,231,156,511,35,63.73
1038,2018-02,204,192,511,35,63.73
1038,2018-03,190,206,511,35,63.73
1038,2018-04,217,402,511,35,63.73
1038,2018-05,315,114,511,35,63.73
1038,2018-06,108,55,511,35,63.73
1038,2018-07,120,149,511,35,63.73
1038,2018-08,125,96,511,35,63.73
1038,2018-09,16,49,511,35,63.73
1038,2018-10,148,123,511,35,63.73
1038,2018-11,105,155,511,35,63.73
1038,2018-12,191,184,511,35,63.73
1038,2019-01,152,152,511,35,63.73
1038,2019-02,154,111,511,35,63.73
1038,2019-03,46,61,511,35,63.73
1038,2019-04,80,57,511,35,63.73
1038,2019-05,86,179,511,35,63.73
1038,2019-06,205,244,511,35,63.73
1038,2019-07,251,266,511,35,63.73
1038,2019-08,191,180,511,35,63.73
1038,2019-09,274,138,511,35,63.73
1038,2019-10,59,59,511,35,63.73
1038,2019-11,143,249,511,35,63.73
1038,2019-12,161,89,511,35,63.73
1038,2020-01,182,237,511,35,63.73
1038,2020-02,229,213,511,35,63.73
1038,2020-03,266,247,511,35,63.73
1038,2020-04,88,56,511,35,63.73
1038,2020-05,186,164,511,35,63.73
1038,2020-06,95,95,511,35,63.73
1038,2020-07,40,82,511,35,63.73
1038,2020-08,217,264,511,35,63.73
1038,2020-09,165,191,511,35,63.73
1038,2020-10,185,343,511,35,63.73
1038,2020-11,255,198,511,35,63.73
1038,2020-12,295,317,511,35,63.73
1038,2021-01,232,94,511,35,63.73
1038,2021-02,217,265,511,35,63.73
1038,2021-03,179,181,511,35,63.73
1038,2021-04,190,47,511,35,63.73
1038,2021-05,89,163,511,35,63.73
1038,2021-06,128,47,511,35,63.73
1038,2021-07,159,209,511,35,63.73
1038,2021-08,205,200,511,35,63.73
1038,2021-09,161,165,511,35,63.73
1038,2021-10,181,278,511,35,63.73
1038,2021-11,276,211,511,35,63.73
1038,2021-12,225,203,511,35,63.73
1038,2022-01,147,99,511,35,63.73
1038,2022-02,167,206,511,35,63.73
1038,2022-03,90,57,511,35,63.73
1038,2022-04,88,99,511,35,63.73
1038,2022-05,168,193,511,35,63.73
1038,2022-06,109,56,511,35,63.73
1038,2022-07,234,391,511,35,63.73
1038,2022-08,187,146,511,35,63.73
1038,2022-09,108,201,511,35,63.73
1038,2022-10,328,148,511,35,63.73
1038,2022-11,164,197,511,35,63.73
1038,2022-12,262,354,511,35,63.73
1038,2023-01,287,210,511,35,63.73
1038,2023-02,169,349,511,35,63.73
1038,2023-03,236,0,499,35,63.73
1038,2023-04,171,150,511,35,63.73
1038,2023-05,103,103,511,35,63.73
1038,2023-06,130,176,511,35,63.73
1038,2023-07,186,140,511,35,63.73
1038,2023-08,104,206,511,35,63.73
1038,2023-09,286,292,511,35,63.73
1038,2023-10,212,104,511,35,63.73
1038,2023-11,70,110,511,35,63.73
1038,2023-12,86,46,511,35,63.73
1038,2024-01,90,90,511,35,63.73
1038,2024-02,43,47,511,35,63.73
1038,2024-03,88,112,511,35,63.73
1038,2024-04,134,159,511,35,63.73
1038,2024-05,104,51,511,35,63.73
1038,2024-06,141,286,511,35,63.73
1038,2024-07,156,110,511,35,63.73
1038,2024-08,99,0,499,35,63.73
1038,2024-09,140,140,511,35,63.73
1038,2024-10,178,211,511,35,63.73
1038,2024-11,76,43,511,35,63.73
1038,2024-12,160,203,511,35,63.73
1038,2025-01,88,45,511,35,63.73
1038,2025-02,157,157,511,35,63.73
1038,2025-03,187,204,511,35,63.73
1038,2025-04,61,142,511,35,63.73
1038,2025-05,191,93,511,35,63.73
1038,2025-06,252,302,511,35,63.73
1038,2025-07,147,97,511,35,63.73
1038,2025-08,176,221,511,35,63.73
1038,2025-09,132,147,511,35,63.73
1038,2025-10,130,205,511,35,63.73
1039,2018-01,224,212,379,38,2.68
1039,2018-02,200,195,379,38,2.68
1039,2018-03,115,63,379,38,2.68
1039,2018-04,100,37,379,38,2.68
1039,2018-05,65,65,379,38,2.68
1039,2018-06,159,188,379,38,2.68
1039,2018-07,76,47,379,38,2.68
1039,2018-08,123,207,379,38,2.68
1039,2018-09,244,243,379,38,2.68
1039,2018-10,275,213,379,38,2.68
1039,2018-11,64,43,379,38,2.68
1039,2018-12,138,160,379,38,2.68
1039,2019-01,169,148,379,38,2.68
1039,2019-02,208,271,379,38,2.68
1039,2019-03,212,148,379,38,2.68
1039,2019-04,144,187,379,38,2.68
1039,2019-05,43,0,366,38,2.68
1039,2019-06,45,45,379,38,2.68
1039,2019-07,189,239,379,38,2.68
1039,2019-08,92,219,379,38,2.68
1039,2019-09,255,184,379,38,2.68
1039,2019-10,157,141,379,38,2.68
1039,2019-11,168,195,379,38,2.68
1039,2019-12,196,345,379,38,2.68
1039,2020-01,148,105,379,38,2.68
1039,2020-02,113,153,379,38,2.68
1039,2020-03,280,107,379,38,2.68
1039,2020-04,135,45,379,38,2.68
1039,2020-05,131,186,379,38,2.68
1039,2020-06,159,149,379,38,2.68
1039,2020-07,64,89,379,38,2.68
1039,2020-08,196,244,379,38,2.68
1039,2020-09,203,253,379,38,2.68
1039,2020-10,220,206,379,38,2.68
1039,2020-11,250,103,379,38,2.68
1039,2020-12,7,0,366,38,2.68
1039,2021-01,149,149,379,38,2.68
1039,2021-02,51,91,379,38,2.68
1039,2021-03,56,44,379,38,2.68
1039,2021-04,163,179,379,38,2.68
1039,2021-05,117,155,379,38,2.68
1039,2021-06,136,113,379,38,2.68
1039,2021-07,144,254,379,38,2.68
1039,2021-08,171,279,379,38,2.68
1039,2021-09,103,216,379,38,2.68
1039,2021-10,235,194,379,38,2.68
1039,2021-11,197,39,379,38,2.68
1039,2021-12,219,185,379,38,2.68
1039,2022-01,249,111,379,38,2.68
1039,2022-02,131,112,379,38,2.68
1039,2022-03,103,103,379,38,2.68
1039,2022-04,85,154,379,38,2.68
1039,2022-05,178,109,379,38,2.68
1039,2022-06,72,132,379,38,2.68
1039,2022-07,135,96,379,38,2.68
1039,2022-08,224,321,379,38,2.68
1039,2022-09,277,238,379,38,2.68
1039,2022-10,166,151,379,38,2.68
1039,2022-11,267,339,379,38,2.68
1039,2022-12,224,260,379,38,2.68
1039,2023-01,236,64,379,38,2.68
1039,2023-02,96,200,379,38,2.68
1039,2023-03,208,104,379,38,2.68
1039,2023-04,57,108,379,38,2.68
1039,2023-05,179,255,379,38,2.68
1039,2023-06,170,262,379,38,2.68
1039,2023-07,205,338,379,38,2.68
1039,2023-08,248,65,379,38,2.68
1039,2023-09,224,207,379,38,2.68
1039,2023-10,197,159,379,38,2.68
1039,2023-11,114,0,366,38,2.68
1039,2023-12,109,109,379,38,2.68
1039,2024-01,89,89,379,38,2.68
1039,2024-02,182,248,379,38,2.68
1039,2024-03,151,85,379,38,2.68
1039,2024-05,131,144,379,38,2.68
1039,2024-06,106,214,379,38,2.68
1039,2024-07,191,119,379,38,2.68
1039,2024-08,137,88,379,38,2.68
1039,2024-09,147,147,379,38,2.68
1039,2024-10,181,254,379,38,2.68
1039,2024-11,200,254,379,38,2.68
1039,2024-12,100,270,379,38,2.68
1039,2025-01,200,63,379,38,2.68
1039,2025-02,162,143,379,38,2.68
1039,2025-03,197,56,379,38,2.68
1039,2025-04,168,169,379,38,2.68
1039,2025-05,174,223,379,38,2.68
1039,2025-06,50,0,366,38,2.68
1039,2025-07,94,140,379,38,2.68
1039,2025-08,230,293,379,38,2.68
1039,2025-09,129,51,379,38,2.68
1039,2025-10,62,94,379,38,2.68
